,A0,A1,A2,A3,A4,A5,A6,A7,B,C,sample_size,seed,time_delta
18679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,2000,623,0.0007660388946533203
18680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.027,2100,623,0.0006270408630371094
18681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.025,2200,623,0.0006511211395263672
18682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.008,2300,623,0.0008757114410400391
18683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2400,623,0.0008599758148193359
18684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,2500,623,0.00127410888671875
18685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,2600,623,0.0010652542114257812
18686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,2700,623,0.0008897781372070312
18687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.008,2800,623,0.0009181499481201172
18688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,2900,623,0.0008351802825927734
18689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,3000,623,0.0011701583862304688
18690,0.002,0.001,0.0,0.0,0.0,0.001,0.002,0.003,0.893,0.098,100,624,5.1975250244140625e-05
18691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,200,624,7.987022399902344e-05
18692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300,624,0.00011801719665527344
18693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400,624,0.00015211105346679688
18694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,500,624,0.00018024444580078125
18695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.007,600,624,0.00030493736267089844
18696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,700,624,0.00024580955505371094
18697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,800,624,0.0002601146697998047
18698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,900,624,0.0004172325134277344
18699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,1000,624,0.0005540847778320312
18700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,1100,624,0.0007097721099853516
18701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,1200,624,0.0004870891571044922
18702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,1300,624,0.0005300045013427734
18703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.008,1400,624,0.0005450248718261719
18704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,1500,624,0.0006048679351806641
18705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969,0.031,1600,624,0.0008828639984130859
18706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,1700,624,0.0006489753723144531
18707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948,0.052,1800,624,0.0007131099700927734
18708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.036,1900,624,0.0008130073547363281
18709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.051,2000,624,0.0008997917175292969
18710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,2100,624,0.0007529258728027344
18711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865,0.135,2200,624,0.000823974609375
18712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,0.198,2300,624,0.0007860660552978516
18713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762,0.238,2400,624,0.0007159709930419922
18714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.201,2500,624,0.0009510517120361328
18715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845,0.155,2600,624,0.0007708072662353516
18716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,0.212,2700,624,0.0007722377777099609
18717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,0.193,2800,624,0.0009610652923583984
18718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.235,2900,624,0.0008778572082519531
18719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756,0.244,3000,624,0.0010180473327636719
18720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.075,100,625,6.413459777832031e-05
18721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,200,625,8.392333984375e-05
18722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,300,625,0.0002009868621826172
18723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,400,625,0.00018095970153808594
18724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.042,500,625,0.0001800060272216797
18725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,600,625,0.00035309791564941406
18726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961,0.039,700,625,0.0002529621124267578
18727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.032,800,625,0.00026917457580566406
18728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.007,900,625,0.0005571842193603516
18729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.023,1000,625,0.00032901763916015625
18730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965,0.035,1100,625,0.0004248619079589844
18731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,1200,625,0.0004410743713378906
18732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,1300,625,0.0004582405090332031
18733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,1400,625,0.00043702125549316406
18734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.023,1500,625,0.0004589557647705078
18735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,1600,625,0.0004930496215820312
18736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,1700,625,0.0006120204925537109
18737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.016,1800,625,0.0005681514739990234
18738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,1900,625,0.0012631416320800781
18739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2000,625,0.0008099079132080078
18740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,2100,625,0.0009071826934814453
18741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2200,625,0.000843048095703125
18742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,2300,625,0.0008020401000976562
18743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,2400,625,0.0008330345153808594
18744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2500,625,0.0008778572082519531
18745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2600,625,0.0009191036224365234
18746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2700,625,0.001405954360961914
18747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,2800,625,0.0012581348419189453
18748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,2900,625,0.0008950233459472656
18749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,3000,625,0.001016855239868164
18750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.066,100,626,6.198883056640625e-05
18751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,0.022,200,626,9.918212890625e-05
18752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.048,300,626,0.00012803077697753906
18753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.032,400,626,0.00018405914306640625
18754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500,626,0.00019979476928710938
18755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,600,626,0.00025391578674316406
18756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,0.022,700,626,0.0002789497375488281
18757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.078,800,626,0.0002689361572265625
18758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,900,626,0.0003712177276611328
18759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,1000,626,0.0004241466522216797
18760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,1100,626,0.0007450580596923828
18761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.051,1200,626,0.0009071826934814453
18762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1300,626,0.0005629062652587891
18763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,1400,626,0.0005490779876708984
18764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.043,1500,626,0.0005657672882080078
18765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965,0.035,1600,626,0.0009860992431640625
18766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.023,1700,626,0.0005159378051757812
18767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.016,1800,626,0.0006699562072753906
18768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,1900,626,0.0006482601165771484
18769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.041,2000,626,0.0006129741668701172
18770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,0.047,2100,626,0.0007011890411376953
18771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.043,2200,626,0.0006420612335205078
18772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,2300,626,0.0006966590881347656
18773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.034,2400,626,0.0007011890411376953
18774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.041,2500,626,0.0008561611175537109
18775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,2600,626,0.0007407665252685547
18776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,2700,626,0.0013060569763183594
18777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.036,2800,626,0.0007920265197753906
18778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,2900,626,0.0010862350463867188
18779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961,0.039,3000,626,0.0010807514190673828
18780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,100,627,6.031990051269531e-05
18781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.019,200,627,0.0001232624053955078
18782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.06,300,627,0.00015997886657714844
18783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.048,400,627,0.00017309188842773438
18784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,0.081,500,627,0.00025010108947753906
18785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.152,600,627,0.0004589557647705078
18786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.201,700,627,0.0002980232238769531
18787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.167,800,627,0.0003299713134765625
18788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948,0.052,900,627,0.0006492137908935547
18789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.098,1000,627,0.0003349781036376953
18790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.14,1100,627,0.0003592967987060547
18791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789,0.211,1200,627,0.0004229545593261719
18792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.13,1300,627,0.0005061626434326172
18793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887,0.113,1400,627,0.0005047321319580078
18794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791,0.209,1500,627,0.0005221366882324219
18795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.325,1600,627,0.0007860660552978516
18796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.265,1700,627,0.0006539821624755859
18797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1800,627,0.0005321502685546875
18798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912,0.088,1900,627,0.0006830692291259766
18799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.105,2000,627,0.0012831687927246094
18800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,0.072,2100,627,0.0009059906005859375
18801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.074,2200,627,0.0008580684661865234
18802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.078,2300,627,0.0009469985961914062
18803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937,0.063,2400,627,0.0008118152618408203
18804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.084,2500,627,0.0013308525085449219
18805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912,0.088,2600,627,0.0011882781982421875
18806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878,0.122,2700,627,0.0010612010955810547
18807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832,0.168,2800,627,0.0010232925415039062
18808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797,0.203,2900,627,0.0014269351959228516
18809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878,0.122,3000,627,0.0010077953338623047
18810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893,0.107,100,628,6.413459777832031e-05
18811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874,0.126,200,628,8.225440979003906e-05
18812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.051,300,628,0.00011587142944335938
18813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.055,400,628,0.00017595291137695312
18814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.028,500,628,0.00033593177795410156
18815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.067,600,628,0.0002181529998779297
18816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,700,628,0.00023794174194335938
18817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.019,800,628,0.0002732276916503906
18818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951,0.049,900,628,0.0003020763397216797
18819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.064,1000,628,0.0003521442413330078
18820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.09,1100,628,0.0003540515899658203
18821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883,0.117,1200,628,0.0006642341613769531
18822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865,0.135,1300,628,0.0004341602325439453
18823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.19,1400,628,0.00043487548828125
18824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,1500,628,0.0005638599395751953
18825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529,0.471,1600,628,0.0006439685821533203
18826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.394,1700,628,0.0005040168762207031
18827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751,0.249,1800,628,0.0005831718444824219
18828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832,0.168,1900,628,0.0005638599395751953
18829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,0.142,2000,628,0.0008020401000976562
18830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849,0.151,2100,628,0.0008230209350585938
18831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859,0.141,2200,628,0.0006439685821533203
18832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.111,2300,628,0.0009241104125976562
18833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937,0.063,2400,628,0.0007081031799316406
18834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.036,2500,628,0.001209259033203125
18835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.041,2600,628,0.0009911060333251953
18836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.032,2700,628,0.0008671283721923828
18837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,2800,628,0.0008780956268310547
18838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,2900,628,0.0008208751678466797
18839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,3000,628,0.0009322166442871094
18840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911,0.089,100,629,6.389617919921875e-05
18841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.105,200,629,0.0001251697540283203
18842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837,0.163,300,629,0.00014901161193847656
18843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931,0.069,400,629,0.00022721290588378906
18844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,500,629,0.0002276897430419922
18845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.025,600,629,0.0002541542053222656
18846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,700,629,0.0002808570861816406
18847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,800,629,0.0003452301025390625
18848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,900,629,0.00038504600524902344
18849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,1000,629,0.00039076805114746094
18850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,1100,629,0.000453948974609375
18851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,1200,629,0.0007750988006591797
18852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.011,1300,629,0.0006420612335205078
18853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,1400,629,0.0005629062652587891
18854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,1500,629,0.0005562305450439453
18855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.032,1600,629,0.000492095947265625
18856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961,0.039,1700,629,0.0007109642028808594
18857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,1800,629,0.0006489753723144531
18858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,1900,629,0.0007228851318359375
18859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,2000,629,0.0008530616760253906
18860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,2100,629,0.0007429122924804688
18861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,2200,629,0.0008099079132080078
18862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,2300,629,0.0008220672607421875
18863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,2400,629,0.00084686279296875
18864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,2500,629,0.0008668899536132812
18865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918,0.082,2600,629,0.0007419586181640625
18866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,2700,629,0.0009109973907470703
18867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.129,2800,629,0.0008330345153808594
18868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,0.161,2900,629,0.0008020401000976562
18869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.13,3000,629,0.0008471012115478516
18870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841,0.159,100,630,6.4849853515625e-05
18871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,200,630,8.96453857421875e-05
18872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.029,300,630,0.00011515617370605469
18873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,400,630,0.00014472007751464844
18874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,500,630,0.0002040863037109375
18875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,600,630,0.00025200843811035156
18876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954,0.046,700,630,0.00023508071899414062
18877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.025,800,630,0.0002608299255371094
18878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,900,630,0.0002932548522949219
18879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946,0.054,1000,630,0.0006430149078369141
18880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.066,1100,630,0.000438690185546875
18881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.066,1200,630,0.0004029273986816406
18882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,0.099,1300,630,0.00040411949157714844
18883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.053,1400,630,0.0004239082336425781
18884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.056,1500,630,0.0004711151123046875
18885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,1600,630,0.0006480216979980469
18886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937,0.063,1700,630,0.0006022453308105469
18887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.075,1800,630,0.0005888938903808594
18888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908,0.092,1900,630,0.0005619525909423828
18889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.065,2000,630,0.0005941390991210938
18890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.034,2100,630,0.0006239414215087891
18891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954,0.046,2200,630,0.0007698535919189453
18892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946,0.054,2300,630,0.0006670951843261719
18893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.074,2400,630,0.0011761188507080078
18894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.14,2500,630,0.0007169246673583984
18895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853,0.147,2600,630,0.0007419586181640625
18896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.111,2700,630,0.00101470947265625
18897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,0.136,2800,630,0.0010628700256347656
18898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838,0.162,2900,630,0.0009899139404296875
18899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809,0.191,3000,630,0.0009469985961914062
18900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,631,5.5789947509765625e-05
18901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,200,631,0.00010085105895996094
18902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,300,631,0.00011706352233886719
18903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400,631,0.00015616416931152344
18904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,500,631,0.0002448558807373047
18905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,600,631,0.00021314620971679688
18906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,700,631,0.00023603439331054688
18907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,800,631,0.00025916099548339844
18908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,900,631,0.00029397010803222656
18909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000,631,0.0004119873046875
18910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100,631,0.0004260540008544922
18911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,1200,631,0.0007469654083251953
18912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,1300,631,0.0004029273986816406
18913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,1400,631,0.00043892860412597656
18914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,1500,631,0.00046634674072265625
18915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1600,631,0.0006041526794433594
18916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.008,1700,631,0.0008933544158935547
18917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.007,1800,631,0.0005471706390380859
18918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,1900,631,0.0005671977996826172
18919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,2000,631,0.0005848407745361328
